dataset_name,name,sub,im,inceptionv3_avgpool,clip_final,alexnet_2,alexnet_5,efficientnet_avgpool,swav_avgpool,PixCorr,SSIM,dreamsim
deeprecon,art_fgsm_adversarial_0.03_5,KS,1,0.7948717948717948,0.20512820512820512,0.9487179487179487,0.8974358974358975,0.9660368,0.6646302,0.3932238733835875,0.28301862070166983,0.8819884061813354
deeprecon,art_fgsm_adversarial_0.03_5,KS,2,0.6923076923076923,0.3076923076923077,0.5128205128205128,0.9487179487179487,1.0057564,0.69942826,-0.15488808037803656,0.10307473019827412,0.9314371347427368
deeprecon,art_fgsm_adversarial_0.03_5,KS,3,0.46153846153846156,0.6666666666666666,0.9743589743589743,0.02564102564102564,0.93189263,0.58971095,0.049102973093947795,0.31362614488162743,0.8628828525543213
deeprecon,art_fgsm_adversarial_0.03_5,KS,4,0.8974358974358975,0.9487179487179487,0.9230769230769231,0.6153846153846154,1.0342435,0.5408689,0.19421551198368622,0.5503767173111309,0.9599242806434631
deeprecon,art_fgsm_adversarial_0.03_5,KS,5,0.28205128205128205,0.1282051282051282,0.8205128205128205,0.9487179487179487,1.0485427,0.74878633,0.055660776262235444,0.1331829667832146,0.8914706707000732
deeprecon,art_fgsm_adversarial_0.03_5,KS,6,0.9230769230769231,0.8461538461538461,0.8205128205128205,0.9230769230769231,0.97819024,0.7465619,0.16392010121715941,0.07965033105275433,0.8810587525367737
deeprecon,art_fgsm_adversarial_0.03_5,KS,7,0.41025641025641024,0.8974358974358975,1.0,0.6153846153846154,1.0787576,0.71406215,0.4480355026060853,0.27190577000174765,0.9787919521331787
deeprecon,art_fgsm_adversarial_0.03_5,KS,8,0.9487179487179487,0.0,0.9230769230769231,1.0,0.9598293,0.63728976,0.4476495781926774,0.4136761924645016,0.8231117129325867
deeprecon,art_fgsm_adversarial_0.03_5,KS,9,0.07692307692307693,0.7948717948717948,0.6153846153846154,0.6923076923076923,0.99087405,0.760416,-0.03512817737016433,0.13921489854606026,0.8679031133651733
deeprecon,art_fgsm_adversarial_0.03_5,KS,10,0.7435897435897436,0.7948717948717948,0.9230769230769231,0.6923076923076923,1.0037996,0.5261179,0.023981694602935727,0.44541317447740375,0.8430118560791016
deeprecon,art_fgsm_adversarial_0.03_5,KS,11,0.6153846153846154,0.358974358974359,0.9487179487179487,0.8461538461538461,0.9300664,0.48415816,0.07103053006838395,0.5834039845733117,0.8218640685081482
deeprecon,art_fgsm_adversarial_0.03_5,KS,12,0.1282051282051282,0.3076923076923077,0.9230769230769231,0.717948717948718,1.0024396,0.5678751,0.014376214984166056,0.5324626662794705,0.8909793496131897
deeprecon,art_fgsm_adversarial_0.03_5,KS,13,0.5384615384615384,0.8461538461538461,0.9743589743589743,1.0,1.0181979,0.72749144,0.24474385941971105,0.1478370078804354,0.7789252996444702
deeprecon,art_fgsm_adversarial_0.03_5,KS,14,1.0,0.8717948717948718,0.8717948717948718,0.20512820512820512,0.9579815,0.59704965,-0.036151831178926085,0.46958855062237814,0.9769993424415588
deeprecon,art_fgsm_adversarial_0.03_5,KS,15,0.2564102564102564,0.9743589743589743,1.0,0.8717948717948718,1.0336187,0.6210737,-0.13547054544855824,0.1429564778545833,0.9291147589683533
deeprecon,art_fgsm_adversarial_0.03_5,KS,16,0.3333333333333333,0.1794871794871795,0.9743589743589743,0.8461538461538461,0.99309814,0.53806055,0.1353540316743618,0.5870885752239043,1.0021458864212036
deeprecon,art_fgsm_adversarial_0.03_5,KS,17,0.10256410256410256,0.5897435897435898,0.5641025641025641,0.4358974358974359,1.0020729,0.7421762,0.18145716509675525,0.0908686662302883,0.880189061164856
deeprecon,art_fgsm_adversarial_0.03_5,KS,18,0.8974358974358975,0.6153846153846154,0.38461538461538464,0.5897435897435898,0.98485947,0.7314303,-0.16839651238152648,0.09586334125574647,0.9155656695365906
deeprecon,art_fgsm_adversarial_0.03_5,KS,19,0.8717948717948718,0.41025641025641024,0.4358974358974359,0.46153846153846156,1.0213408,0.64305055,-0.18556740454725995,0.4901387186077434,0.8986961841583252
deeprecon,art_fgsm_adversarial_0.03_5,KS,20,0.9487179487179487,0.38461538461538464,0.8461538461538461,0.38461538461538464,0.99742055,0.51101184,0.08837926352872814,0.5657199762366383,0.9242210984230042
deeprecon,art_fgsm_adversarial_0.03_5,KS,21,0.717948717948718,0.46153846153846156,0.7435897435897436,0.9487179487179487,0.95514566,0.5254314,0.33954870454107755,0.5175832200602957,0.8397538661956787
